station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,temperature,pressure,humidity,day_of_week,hour_sin,hour_cos,temperature_lag_1,temperature_delta_1,temperature_lag_3,temperature_delta_3,pressure_lag_1,pressure_delta_1,pressure_lag_3,pressure_delta_3,humidity_lag_1,humidity_delta_1,humidity_lag_3,humidity_delta_3,temperature_roll_mean_6,temperature_roll_std_6,temperature_roll_min_6,temperature_roll_max_6,temperature_dev_roll_mean_6,temperature_zscore_roll_6,temperature_roll_mean_24,temperature_roll_std_24,temperature_roll_min_24,temperature_roll_max_24,temperature_dev_roll_mean_24,temperature_zscore_roll_24,pressure_roll_mean_6,pressure_roll_std_6,pressure_roll_min_6,pressure_roll_max_6,pressure_dev_roll_mean_6,pressure_zscore_roll_6,pressure_roll_mean_24,pressure_roll_std_24,pressure_roll_min_24,pressure_roll_max_24,pressure_dev_roll_mean_24,pressure_zscore_roll_24,humidity_roll_mean_6,humidity_roll_std_6,humidity_roll_min_6,humidity_roll_max_6,humidity_dev_roll_mean_6,humidity_zscore_roll_6,humidity_roll_mean_24,humidity_roll_std_24,humidity_roll_min_24,humidity_roll_max_24,humidity_dev_roll_mean_24,humidity_zscore_roll_24,temp_humid_product,temp_humid_ratio,press_temp_ratio,temperature_peer_median,temperature_dev_peer_median,pressure_peer_median,pressure_dev_peer_median,humidity_peer_median,humidity_dev_peer_median,temperature_consecutive_identical,pressure_consecutive_identical,humidity_consecutive_identical,temperature_is_missing,pressure_is_missing,humidity_is_missing,time_since_previous_obs_mins
CWPRS campus,18.446944,73.785,11-05-2024 00:50,2024-05-11 00:50:00,2024,5,11,0,132,24.8,952.2,69.8,5,0.0,1.0,24.8,0.0,24.9,-0.09999999999999787,952.25,-0.049999999999954525,952.27,-0.06999999999993634,70.8,-1.0,70.3,-0.5,24.88333333333333,0.0752772652709076,24.8,25.0,-0.0833333333333286,-1.1070186069250636,,,,,,,952.2316666666666,0.038166302764188996,952.16,952.27,-0.03166666666652418,-0.8297022339883717,,,,,,,70.25,0.5958187643906473,69.6,71.1,-0.45000000000000284,-0.7552632224670274,,,,,,,1731.04,0.3553008595988539,38.395161290322584,24.7,0.10000000000000142,951.76,0.44000000000005457,71.5,-1.7000000000000028,1,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 00:55,2024-05-11 00:55:00,2024,5,11,0,132,24.6,952.22,70.1,5,0.0,1.0,24.8,-0.1999999999999993,24.9,-0.29999999999999716,952.2,0.01999999999998181,952.25,-0.029999999999972715,69.8,0.29999999999999716,71.1,-1.0,24.849999999999998,0.054772255750515635,24.8,24.9,-0.24999999999999645,-4.564354645876401,,,,,,,952.2266666666668,0.04033195589958356,952.16,952.27,-0.00666666666677429,-0.1652949012285101,,,,,,,70.25,0.5958187643906473,69.6,71.1,-0.15000000000000568,-0.2517544074890171,,,,,,,1724.46,0.35092724679029963,38.70813008130081,24.9,-0.29999999999999716,951.77,0.4500000000000455,71.9,-1.8000000000000114,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:00,2024-05-11 01:00:00,2024,5,11,1,132,24.5,952.29,71.1,5,0.25881904510252074,0.9659258262890683,24.6,-0.10000000000000142,24.8,-0.3000000000000007,952.22,0.06999999999993634,952.25,0.03999999999996362,70.1,1.0,70.8,0.29999999999999716,24.8,0.1095445115010341,24.6,24.9,-0.3000000000000007,-2.738612787525815,24.849999999999998,0.09999999999999885,24.6,25.0,-0.34999999999999787,-3.5000000000000187,952.2366666666667,0.02503331114109635,952.2,952.27,0.05333333333328483,2.1304945651288327,952.36,0.20858832879405786,952.16,952.74,-0.07000000000005002,-0.33558924607503804,70.33333333333333,0.5163977794943191,69.8,71.1,0.7666666666666657,1.4846436160461838,69.96666666666665,0.5331439057538099,69.3,71.1,1.13333333333334,2.125755018677227,1741.9499999999998,0.3445850914205345,38.868979591836734,24.8,-0.3000000000000007,951.68,0.6100000000000136,72.3,-1.2000000000000028,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:05,2024-05-11 01:05:00,2024,5,11,1,132,24.5,952.17,71.8,5,0.25881904510252074,0.9659258262890683,24.5,0.0,24.8,-0.3000000000000007,952.29,-0.12000000000000455,952.2,-0.030000000000086402,71.1,0.7000000000000028,69.8,2.0,24.75,0.1643167672515517,24.5,24.9,-0.25,-1.521451548625444,24.823076923076922,0.13634420996046473,24.5,25.0,-0.32307692307692193,-2.369568338623279,952.2466666666666,0.03265986323745587,952.2,952.29,-0.07666666666659694,-2.347427670140149,952.3546153846154,0.20064958612033912,952.16,952.74,-0.1846153846154266,-0.920088539353896,70.53333333333332,0.54650404085118,69.8,71.1,1.26666666666668,2.3177626732527847,70.05384615384615,0.5994655739564857,69.3,71.1,1.7461538461538453,2.9128509159069673,1759.1,0.3412256267409471,38.86408163265306,24.9,-0.3999999999999986,951.57,0.599999999999909,72.5,-0.7000000000000028,1,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:10,2024-05-11 01:10:00,2024,5,11,1,132,24.1,952.21,72.1,5,0.25881904510252074,0.9659258262890683,24.5,-0.3999999999999986,24.6,-0.5,952.17,0.04000000000007731,952.22,-0.009999999999990905,71.8,0.29999999999999716,70.1,2.0,24.683333333333334,0.17224014243685493,24.5,24.9,-0.5833333333333321,-3.386744373758216,24.8,0.15689290811054604,24.5,25.0,-0.6999999999999993,-4.4616420743937155,952.2299999999999,0.042426406871421435,952.17,952.29,-0.019999999999868123,-0.47140452078538353,952.3414285714287,0.19899196515892115,952.16,952.74,-0.1314285714286143,-0.6604717498199054,70.78333333333333,0.7305249254246398,69.8,71.8,1.3166666666666629,1.8023569365566965,70.17857142857143,0.7412863782004236,69.3,71.8,1.9214285714285637,2.592019262640574,1737.61,0.33425797503467414,39.510788381742735,25.2,-1.0999999999999979,951.64,0.57000000000005,72.3,-0.20000000000000284,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:15,2024-05-11 01:15:00,2024,5,11,1,132,23.8,952.3,72.0,5,0.25881904510252074,0.9659258262890683,24.1,-0.3000000000000007,24.5,-0.6999999999999993,952.21,0.08999999999991815,952.29,0.009999999999990905,72.1,-0.09999999999999432,71.1,0.9000000000000057,24.55,0.25884358211090047,24.1,24.8,-0.75,-2.8975027848234056,24.753333333333334,0.23563490726929395,24.1,25.0,-0.9533333333333331,-4.045806898397366,952.2233333333332,0.04179314138329805,952.17,952.29,0.07666666666671063,1.834431778257023,952.3326666666667,0.1947330284799118,952.16,952.74,-0.032666666666727906,-0.16775103289731727,70.95,0.9093954035511788,69.8,72.1,1.0499999999999972,1.1546132693213085,70.30666666666666,0.869701645612425,69.3,72.1,1.6933333333333422,1.947027859353921,1713.6000000000001,0.33055555555555555,40.0126050420168,25.2,-1.3999999999999986,951.77,0.5299999999999727,71.6,0.4000000000000057,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:20,2024-05-11 01:20:00,2024,5,11,1,132,23.7,952.29,72.5,5,0.25881904510252074,0.9659258262890683,23.8,-0.10000000000000142,24.5,-0.8000000000000007,952.3,-0.009999999999990905,952.17,0.12000000000000455,72.0,0.5,71.8,0.7000000000000028,24.383333333333336,0.3656045222185718,23.8,24.8,-0.6833333333333371,-1.869050549995154,24.69375,0.32958306995353825,23.8,25.0,-0.9937500000000021,-3.0151730795519693,952.2316666666667,0.051929439306478795,952.17,952.3,0.05833333333328028,1.1233191444453459,952.330625,0.18830715157247496,952.16,952.74,-0.04062500000009095,-0.2157379561044199,71.14999999999999,0.9974968671630078,69.8,72.1,1.3500000000000085,1.353387709216129,70.4125,0.9408329642751021,69.3,72.1,2.0875000000000057,2.218778549716733,1718.25,0.3268965517241379,40.18101265822785,25.2,-1.5,951.74,0.5499999999999545,71.8,0.7000000000000028,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:25,2024-05-11 01:25:00,2024,5,11,1,132,23.5,952.36,72.3,5,0.25881904510252074,0.9659258262890683,23.7,-0.1999999999999993,24.1,-0.6000000000000014,952.29,0.07000000000005002,952.21,0.14999999999997726,72.5,-0.20000000000000284,72.1,0.20000000000000284,24.2,0.38987177379236493,23.7,24.6,-0.6999999999999993,-1.7954621161489885,24.63529411764706,0.39990807767314984,23.7,25.0,-1.1352941176470601,-2.838887687022294,952.2466666666666,0.0539135109846285,952.17,952.3,0.11333333333345763,2.1021323090193578,952.3282352941177,0.1825936504275994,952.16,952.74,0.03176470588232405,0.17396391280823395,71.60000000000001,0.8671793355471653,70.1,72.5,0.6999999999999886,0.807214807025249,70.53529411764706,1.0421979037535265,69.3,72.5,1.764705882352942,1.6932541084541313,1699.05,0.32503457814661135,40.52595744680851,25.2,-1.6999999999999993,951.66,0.7000000000000455,71.9,0.3999999999999915,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:30,2024-05-11 01:30:00,2024,5,11,1,132,23.6,952.61,72.6,5,0.25881904510252074,0.9659258262890683,23.5,0.10000000000000142,23.8,-0.1999999999999993,952.36,0.25,952.3,0.3100000000000591,72.3,0.29999999999999716,72.0,0.5999999999999943,24.01666666666667,0.42150523919243615,23.5,24.5,-0.41666666666666785,-0.9885207298133742,24.572222222222223,0.47130052302807224,23.5,25.0,-0.9722222222222214,-2.062849869072419,952.2700000000001,0.06841052550617606,952.17,952.36,0.33999999999991815,4.969995442722087,952.3299999999999,0.1773000116121045,952.16,952.74,0.2800000000000864,1.5792441154074375,71.96666666666665,0.4885352256149927,71.1,72.5,0.63333333333334,1.2963923584754162,70.63333333333333,1.0932950734577873,69.3,72.5,1.9666666666666686,1.7988434361518255,1713.36,0.32506887052341604,40.364830508474576,25.0,-1.3999999999999986,951.48,1.1299999999999955,72.4,0.19999999999998863,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:35,2024-05-11 01:35:00,2024,5,11,1,132,23.4,952.62,72.9,5,0.25881904510252074,0.9659258262890683,23.6,-0.20000000000000284,23.7,-0.3000000000000007,952.61,0.009999999999990905,952.29,0.3300000000000409,72.6,0.30000000000001137,72.5,0.4000000000000057,23.86666666666667,0.37237973450051387,23.5,24.5,-0.4666666666666721,-1.2532010295689926,24.521052631578947,0.5094429936142886,23.5,25.0,-1.121052631578948,-2.200545783593058,952.3233333333333,0.15590595455822678,952.17,952.61,0.2966666666667379,1.902856549048232,952.3447368421052,0.1838891097329248,952.16,952.74,0.27526315789475575,1.4968975503472717,72.21666666666665,0.306050104830395,71.8,72.6,0.6833333333333513,2.2327498750965526,70.73684210526316,1.154320640182305,69.3,72.6,2.163157894736841,1.873966226918725,1705.8600000000001,0.32098765432098764,40.71025641025641,25.2,-1.8000000000000007,951.43,1.1900000000000546,72.3,0.6000000000000085,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:40,2024-05-11 01:40:00,2024,5,11,1,132,23.2,952.67,73.4,5,0.25881904510252074,0.9659258262890683,23.4,-0.1999999999999993,23.5,-0.3000000000000007,952.62,0.049999999999954525,952.36,0.30999999999994543,72.9,0.5,72.3,1.1000000000000085,23.683333333333337,0.24832774042920347,23.4,24.1,-0.48333333333333783,-1.9463525601205751,24.465,0.5556172480366204,23.4,25.0,-1.2650000000000006,-2.2767471752724013,952.3983333333334,0.17451838489602903,952.21,952.62,0.2716666666665333,1.5566650288929802,952.3584999999999,0.18927215159242822,952.16,952.74,0.31150000000002365,1.6457783006070352,72.39999999999999,0.33466401061368284,72.0,72.9,1.0000000000000142,2.988071523335557,70.845,1.2232291174118697,69.3,72.9,2.555000000000007,2.0887337978071696,1702.88,0.3160762942779291,41.06336206896552,24.9,-1.6999999999999993,951.46,1.2099999999999227,73.3,0.10000000000000853,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:45,2024-05-11 01:45:00,2024,5,11,1,132,23.4,952.63,74.6,5,0.25881904510252074,0.9659258262890683,23.2,0.1999999999999993,23.6,-0.20000000000000284,952.67,-0.03999999999996362,952.61,0.01999999999998181,73.4,1.1999999999999886,72.6,2.0,23.53333333333333,0.2160246899469458,23.2,23.8,-0.13333333333333286,-0.6172133998483166,24.404761904761905,0.6078455317563731,23.2,25.0,-1.0047619047619065,-1.6529888800179895,952.475,0.17626684316700797,952.29,952.67,0.15499999999997272,0.8793485899847567,952.3733333333333,0.19660450995168083,952.16,952.74,0.2566666666666606,1.305497349627133,72.61666666666666,0.4875106836436575,72.0,73.4,1.9833333333333343,4.0682869111911355,70.96666666666667,1.3161813451547415,69.3,73.4,3.6333333333333258,2.760511191492507,1745.6399999999999,0.3136729222520107,40.710683760683764,24.6,-1.2000000000000028,951.62,1.009999999999991,73.1,1.5,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:50,2024-05-11 01:50:00,2024,5,11,1,132,23.4,952.66,74.7,5,0.25881904510252074,0.9659258262890683,23.4,0.0,23.4,0.0,952.63,0.029999999999972715,952.62,0.03999999999996362,74.6,0.10000000000000853,72.9,1.7999999999999972,23.46666666666667,0.17511900715420411,23.2,23.7,-0.06666666666666998,-0.3806934938134127,24.35909090909091,0.6306905443801741,23.2,25.0,-0.9590909090909108,-1.5206996801156736,952.5300000000001,0.16161683080692074,952.29,952.67,0.12999999999988177,0.8043716694035985,952.3850000000001,0.1995172745833113,952.16,952.74,0.2749999999998636,1.3783267668135342,73.05,0.8502940667792761,72.3,74.6,1.6500000000000057,1.9405051316538489,71.13181818181818,1.4999639245301144,69.3,74.6,3.5681818181818272,2.3788450907575074,1747.98,0.3132530120481927,40.71196581196581,24.6,-1.2000000000000028,951.71,0.9499999999999318,73.5,1.2000000000000028,1,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 01:55,2024-05-11 01:55:00,2024,5,11,1,132,23.4,952.73,74.5,5,0.25881904510252074,0.9659258262890683,23.4,0.0,23.2,0.1999999999999993,952.66,0.07000000000005002,952.67,0.06000000000005912,74.7,-0.20000000000000284,73.4,1.0999999999999943,23.416666666666668,0.13291601358254193,23.2,23.6,-0.016666666666669272,-0.1253924656438717,24.317391304347826,0.6478300660407794,23.2,25.0,-0.9173913043478272,-1.4160986845739876,952.5916666666667,0.11583033569299873,952.36,952.67,0.1383333333333212,1.1942755108641427,952.3969565217392,0.20318900253458635,952.16,952.74,0.3330434782608336,1.6390822047770213,73.41666666666667,1.0225784403490583,72.3,74.7,1.0833333333333286,1.0594134303902707,71.28695652173913,1.6435284514577144,69.3,74.7,3.2130434782608717,1.95496675181442,1743.3,0.3140939597315436,40.71495726495727,24.7,-1.3000000000000007,951.76,0.9700000000000273,73.0,1.5,2,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 02:00,2024-05-11 02:00:00,2024,5,11,2,132,23.2,952.77,74.5,5,0.49999999999999994,0.8660254037844387,23.4,-0.1999999999999993,23.4,-0.1999999999999993,952.73,0.03999999999996362,952.63,0.13999999999998636,74.5,0.0,74.6,-0.09999999999999432,23.400000000000002,0.12649110640676625,23.2,23.6,-0.20000000000000284,-1.5811388300838236,24.27916666666667,0.6606842083691747,23.2,25.0,-1.0791666666666693,-1.633407690083091,952.6533333333333,0.04412104562184385,952.61,952.73,0.11666666666667425,2.6442407477513146,952.4108333333334,0.2100293285248445,952.16,952.74,0.3591666666666242,1.7100786313476128,73.78333333333335,0.9325592027676964,72.6,74.7,0.7166666666666544,0.7684945519165911,71.42083333333333,1.736057293851857,69.3,74.7,3.0791666666666657,1.773654981071967,1728.3999999999999,0.31140939597315437,41.067672413793105,24.8,-1.6000000000000014,951.77,1.0,73.2,1.2999999999999972,0,0,1,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 02:05,2024-05-11 02:05:00,2024,5,11,2,132,23.1,952.72,73.8,5,0.49999999999999994,0.8660254037844387,23.2,-0.09999999999999787,23.4,-0.29999999999999716,952.77,-0.049999999999954525,952.66,0.06000000000005912,74.5,-0.7000000000000028,74.7,-0.9000000000000057,23.333333333333332,0.10327955589890395,23.2,23.4,-0.23333333333333073,-2.259240285286771,24.208333333333332,0.682015342595919,23.2,25.0,-1.1083333333333307,-1.6250856309401194,952.68,0.05865151319532309,952.62,952.77,0.04000000000007731,0.681994339461764,952.41375,0.2146546771789497,952.16,952.77,0.30624999999997726,1.4267101188979354,74.10000000000001,0.756306816047604,72.9,74.7,-0.30000000000001137,-0.3966644140109516,71.62916666666666,1.7945519403646868,69.3,74.7,2.1708333333333343,1.20967985629448,1704.78,0.31300813008130085,41.243290043290045,24.8,-1.6999999999999993,951.76,0.9600000000000364,73.0,0.7999999999999972,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 02:10,2024-05-11 02:10:00,2024,5,11,2,132,23.2,952.77,73.5,5,0.49999999999999994,0.8660254037844387,23.1,0.09999999999999787,23.4,-0.1999999999999993,952.72,0.049999999999954525,952.73,0.03999999999996362,73.8,-0.29999999999999716,74.5,-1.0,23.28333333333333,0.1329160135825447,23.1,23.4,-0.08333333333333215,-0.6269623282192385,24.133333333333336,0.7013444645614666,23.1,25.0,-0.9333333333333371,-1.3307773576240136,952.6966666666667,0.05202563470800797,952.63,952.77,0.07333333333326664,1.4095615314420933,952.4129166666667,0.21336800556109367,952.16,952.77,0.3570833333333212,1.673556128503425,74.25,0.5244044240851465,73.4,74.7,-0.75,-1.4301938838681956,71.80416666666666,1.7928551838185136,69.3,74.7,1.69583333333334,0.9458841676891429,1705.2,0.31564625850340133,41.067672413793105,25.0,-1.8000000000000007,951.91,0.8600000000000136,72.9,0.5999999999999943,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 02:15,2024-05-11 02:15:00,2024,5,11,2,132,23.0,952.92,73.4,5,0.49999999999999994,0.8660254037844387,23.2,-0.1999999999999993,23.2,-0.1999999999999993,952.77,0.14999999999997726,952.77,0.14999999999997726,73.5,-0.09999999999999432,74.5,-1.0999999999999943,23.28333333333333,0.1329160135825447,23.1,23.4,-0.28333333333333144,-2.131671915945427,24.066666666666666,0.7111941376651454,23.1,25.0,-1.0666666666666664,-1.4998248863081738,952.7133333333333,0.05750362307519053,952.63,952.77,0.20666666666670608,3.5939764420838856,952.4204166666667,0.22281751485814033,952.16,952.77,0.49958333333324845,2.2421187744209186,74.26666666666667,0.4926120853843764,73.5,74.7,-0.86666666666666,-1.7593288763721977,71.95833333333333,1.7719840677138905,69.3,74.7,1.441666666666677,0.8135889554168682,1688.2,0.31335149863760214,41.431304347826085,24.7,-1.6999999999999993,951.96,0.9599999999999227,72.9,0.5,0,0,0,0,0,0,5.0
CWPRS campus,18.446944,73.785,11-05-2024 02:20,2024-05-11 02:20:00,2024,5,11,2,132,23.1,952.99,73.2,5,0.49999999999999994,0.8660254037844387,23.0,0.10000000000000142,23.1,0.0,952.92,0.07000000000005002,952.72,0.2699999999999818,73.4,-0.20000000000000284,73.8,-0.5999999999999943,23.21666666666667,0.1602081978760015,23.0,23.4,-0.11666666666666714,-0.728219081254289,23.9875,0.7200920834835256,23.0,25.0,-0.8874999999999993,-1.2324812622666523,952.7616666666667,0.08750238092064418,952.66,952.92,0.22833333333335304,2.6094528049519967,952.4387500000001,0.24493677090049523,952.16,952.92,0.5512499999998681,2.250580825301284,74.06666666666666,0.5680375574438083,73.4,74.7,-0.86666666666666,-1.5257207121421594,72.12916666666666,1.7007617645367379,69.6,74.7,1.07083333333334,0.629619830161821,1690.92,0.3155737704918033,41.254978354978356,24.6,-1.5,951.84,1.1499999999999773,72.8,0.4000000000000057,0,0,0,0,0,0,5.0
