station_id,latitude,longitude,original_time,timestamp,year,month,day,hour,day_of_year,temperature,pressure,humidity,day_of_week,hour_sin,hour_cos,temperature_lag_1,temperature_delta_1,temperature_lag_3,temperature_delta_3,pressure_lag_1,pressure_delta_1,pressure_lag_3,pressure_delta_3,humidity_lag_1,humidity_delta_1,humidity_lag_3,humidity_delta_3,temperature_roll_mean_6,temperature_roll_std_6,temperature_roll_min_6,temperature_roll_max_6,temperature_dev_roll_mean_6,temperature_zscore_roll_6,temperature_roll_mean_24,temperature_roll_std_24,temperature_roll_min_24,temperature_roll_max_24,temperature_dev_roll_mean_24,temperature_zscore_roll_24,pressure_roll_mean_6,pressure_roll_std_6,pressure_roll_min_6,pressure_roll_max_6,pressure_dev_roll_mean_6,pressure_zscore_roll_6,pressure_roll_mean_24,pressure_roll_std_24,pressure_roll_min_24,pressure_roll_max_24,pressure_dev_roll_mean_24,pressure_zscore_roll_24,humidity_roll_mean_6,humidity_roll_std_6,humidity_roll_min_6,humidity_roll_max_6,humidity_dev_roll_mean_6,humidity_zscore_roll_6,humidity_roll_mean_24,humidity_roll_std_24,humidity_roll_min_24,humidity_roll_max_24,humidity_dev_roll_mean_24,humidity_zscore_roll_24,temp_humid_product,temp_humid_ratio,press_temp_ratio,temperature_peer_median,temperature_dev_peer_median,pressure_peer_median,pressure_dev_peer_median,humidity_peer_median,humidity_dev_peer_median,temperature_consecutive_identical,pressure_consecutive_identical,humidity_consecutive_identical,temperature_is_missing,pressure_is_missing,humidity_is_missing,time_since_previous_obs_mins,temperature_global_zscore,temperature_global_robust_score,temperature_station_zscore,temperature_station_robust_score,temperature_zscore,temperature_robust_score,temperature_diurnal_zscore,temperature_rolling_zscore,temperature_rolling_deviation,temperature_cross_station_deviation,pressure_global_zscore,pressure_global_robust_score,pressure_station_zscore,pressure_station_robust_score,pressure_zscore,pressure_robust_score,pressure_diurnal_zscore,pressure_rolling_zscore,pressure_rolling_deviation,pressure_cross_station_deviation,humidity_global_zscore,humidity_global_robust_score,humidity_station_zscore,humidity_station_robust_score,humidity_zscore,humidity_robust_score,humidity_diurnal_zscore,humidity_rolling_zscore,humidity_rolling_deviation,humidity_cross_station_deviation,temperature_z_unusual,temperature_robust_unusual,temperature_rolling_unusual,temperature_diurnal_unusual,temperature_cross_station_unusual,temperature_unusual,temperature_anomaly_score,pressure_z_unusual,pressure_robust_unusual,pressure_rolling_unusual,pressure_diurnal_unusual,pressure_cross_station_unusual,pressure_unusual,pressure_anomaly_score,humidity_z_unusual,humidity_robust_unusual,humidity_rolling_unusual,humidity_diurnal_unusual,humidity_cross_station_unusual,humidity_unusual,humidity_anomaly_score,unusual_sensor_count,is_isolated_sensor_anomaly,is_concurrent_multisensor_anomaly,rolling_deviation_high,cross_station_deviation_high,evidence_count,statistical_anomaly_score,anomaly_severity,is_statistically_suspicious,reasons
CWPRS campus,18.446944,73.785,14-05-2024 16:00,2024-05-14 16:00:00,2024,5,14,16,135,37.9,954.04,29.7,1,-0.8660254037844384,-0.5000000000000004,38.1,-0.2000000000000028,38.3,-0.3999999999999986,953.79,0.25,953.67,0.3700000000000045,30.0,-0.3000000000000007,29.2,0.5,38.3,0.1264911064070896,38.1,38.5,-0.4000000000000057,-3.1622776601595635,38.275,0.1359347669612315,38.0,38.5,-0.375,-2.7586761531503528,953.6266666666668,0.0993310961686496,953.52,953.79,0.4133333333332984,4.161167542453363,953.0125,0.4416791083943041,952.38,953.79,1.0275000000000318,2.326349561190344,28.916666666666668,0.8658329323055016,27.7,30.0,0.7833333333333314,0.9047164921845904,28.320833333333336,0.5770834968440887,27.7,30.0,1.3791666666666629,2.389891019599325,1125.63,1.2760942760942762,25.172559366754616,37.5,0.3999999999999986,952.9,1.1399999999999864,30.3,-0.6000000000000014,0,0,0,0,0,0,5.0,1.4328448402655283,1.0223999999999998,1.4503164684680663,1.0305358090185675,1.4503164684680663,1.0305358090185675,1.1634046660873814,-3.1622776601595635,-0.4000000000000057,0.3999999999999986,1.3958976530527718,1.3059468085106238,1.2763188453568188,1.2687180487804146,1.2763188453568188,1.2687180487804146,1.5536921459553563,4.161167542453363,0.4133333333332984,1.1399999999999864,-1.4070443392091867,-0.978686274509804,-1.4217229339603459,-1.0017983606557375,-1.4217229339603459,-1.0017983606557375,-1.2783886113816099,0.9047164921845904,0.7833333333333314,-0.6000000000000014,False,False,True,False,False,True,0.1385,False,False,True,False,False,True,0.2244,False,False,False,False,False,False,0.0,2,False,True,True,False,2,0.2469,NORMAL,True,"[""Temperature changed abruptly from recent rolling mean (z_roll=-3.16, dev=-0.40)"", ""Pressure changed abruptly from recent rolling mean (z_roll=+4.16, dev=+0.41)"", ""Concurrent multi-sensor anomaly: Temperature, Pressure show concurrent statistical deviations""]"
CWPRS campus,18.446944,73.785,14-05-2024 16:05,2024-05-14 16:05:00,2024,5,14,16,135,37.8,954.1,30.6,1,-0.8660254037844384,-0.5000000000000004,37.9,-0.1000000000000014,38.3,-0.5,954.04,0.0600000000000591,953.65,0.4500000000000455,29.7,0.9000000000000021,29.5,1.1000000000000014,38.2,0.167332005307104,37.9,38.3,-0.3999999999999986,-2.390457218664652,38.266666666666666,0.1522773975228833,37.9,38.5,-0.4666666666666685,-3.0645826252483768,953.71,0.184932420087668,953.52,954.04,0.3899999999999863,2.1088784747158185,953.07875,0.4718539982471448,952.38,954.04,1.0212499999998954,2.164334738698116,29.25,0.665582451690336,28.1,30.0,1.3500000000000014,2.02829866768797,28.38333333333333,0.6411041200651998,27.7,30.0,2.216666666666672,3.457576698214385,1156.68,1.2352941176470589,25.240740740740744,37.5,0.2999999999999971,953.0,1.1000000000000227,30.3,0.3000000000000007,0,0,0,0,0,0,5.0,1.4130765391252296,1.0081999999999995,1.4304184277549115,1.0162228116710872,1.4304184277549115,1.0162228116710872,1.0700656097823749,-2.390457218664652,-0.3999999999999986,0.2999999999999971,1.4268319389535438,1.334648936170226,1.3094605191329298,1.3003043902438591,1.3094605191329298,1.3003043902438591,1.5964216472956538,2.1088784747158185,0.3899999999999863,1.1000000000000227,-1.3499136854176712,-0.9390098039215686,-1.3644111644144132,-0.9619918032786883,-1.3644111644144132,-0.9619918032786883,-0.8908738598962451,2.02829866768797,1.3500000000000014,0.3000000000000007,False,False,False,False,False,False,0.0742,False,False,False,False,False,False,0.0556,False,False,False,False,False,False,0.044,0,False,False,False,False,0,0.0742,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:10,2024-05-14 16:10:00,2024,5,14,16,135,37.9,954.2,30.9,1,-0.8660254037844384,-0.5000000000000004,37.8,0.1000000000000014,38.1,-0.2000000000000028,954.1,0.1000000000000227,953.79,0.4100000000000818,30.6,0.2999999999999971,30.0,0.8999999999999986,38.11666666666667,0.2228601953395216,37.8,38.3,-0.2166666666666685,-0.9722089058415414,38.24999999999999,0.1793708812564693,37.8,38.5,-0.3499999999999943,-1.951264316416859,953.8066666666668,0.2149108342225838,953.59,954.1,0.3933333333333166,1.8302164000068053,953.1475,0.4958545544213067,952.38,954.1,1.052500000000009,2.1225982309032987,29.666666666666668,0.5785038173295309,29.0,30.6,1.2333333333333307,2.1319363786164813,28.487499999999997,0.7809205827308396,27.7,30.6,2.4125000000000014,3.089302617128635,1171.11,1.226537216828479,25.176781002638524,37.4,0.5,953.1,1.1000000000000227,29.8,1.099999999999998,0,0,0,0,0,0,5.0,1.4328448402655283,1.0223999999999998,1.4503164684680663,1.0305358090185675,1.4503164684680663,1.0305358090185675,1.1634046660873814,-0.9722089058415414,-0.2166666666666685,0.5,1.4783890821214578,1.38248581560286,1.364696642093073,1.352948292682893,1.364696642093073,1.352948292682893,1.667637482862762,1.8302164000068053,0.3933333333333166,1.1000000000000227,-1.330870134153833,-0.9257843137254904,-1.3453072412324358,-0.948722950819672,-1.3453072412324358,-0.948722950819672,-0.7617022760677917,2.1319363786164813,1.2333333333333307,1.099999999999998,False,False,False,False,False,False,0.0,False,False,False,False,False,False,0.0359,False,False,False,False,False,False,0.0527,0,False,False,False,False,0,0.0527,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:15,2024-05-14 16:15:00,2024,5,14,16,135,37.9,954.26,31.7,1,-0.8660254037844384,-0.5000000000000004,37.9,0.0,37.9,0.0,954.2,0.0599999999999454,954.04,0.2200000000000272,30.9,0.8000000000000007,29.7,2.0,38.05,0.2167948338870367,37.8,38.3,-0.1500000000000056,-0.691898406020896,38.233333333333334,0.1926173649352774,37.8,38.5,-0.3333333333333357,-1.730546638125494,953.9083333333332,0.2352374686701634,953.65,954.2,0.3516666666666879,1.494943253108096,953.2233333333334,0.5122725723831211,952.49,954.2,1.036666666666633,2.0236622504382797,29.983333333333334,0.6554896388692033,29.2,30.9,1.716666666666665,2.6189074012338573,28.59583333333333,0.9214729072802398,27.7,30.9,3.104166666666668,3.3687009592378865,1201.4299999999998,1.195583596214511,25.178364116094983,37.3,0.6000000000000014,953.26,1.0,30.4,1.3000000000000007,1,0,0,0,0,0,5.0,1.4328448402655283,1.0223999999999998,1.4503164684680663,1.0305358090185675,1.4503164684680663,1.0305358090185675,1.1634046660873814,-0.691898406020896,-0.1500000000000056,0.6000000000000014,1.5093233680221712,1.411187943262408,1.3978383158691212,1.3845346341462776,1.3978383158691212,1.3845346341462776,1.7103669842029785,1.494943253108096,0.3516666666666879,1.0,-1.280087330783597,-0.8905163398692811,-1.2943634460804958,-0.9133393442622949,-1.2943634460804958,-0.9133393442622949,-0.4172447191919125,2.6189074012338573,1.716666666666665,1.3000000000000007,False,False,False,False,False,False,0.0,False,False,False,False,False,False,0.0105,False,False,False,False,False,False,0.0932,0,False,False,False,False,0,0.0932,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:20,2024-05-14 16:20:00,2024,5,14,16,135,37.8,954.26,31.6,1,-0.8660254037844384,-0.5000000000000004,37.9,-0.1000000000000014,37.8,0.0,954.26,0.0,954.1,0.1599999999999681,31.7,-0.0999999999999978,30.6,1.0,37.98333333333333,0.1834847859272772,37.8,38.3,-0.18333333333333,-0.9991745768283627,38.22083333333333,0.2042572262907819,37.8,38.5,-0.4208333333333343,-2.060310623890648,954.0066666666668,0.2389700120651672,953.65,954.26,0.2533333333333303,1.060105120069401,953.2970833333331,0.5292363585383374,952.52,954.26,0.9629166666667288,1.8194454162713691,30.399999999999995,0.8294576541320621,29.5,31.7,1.2000000000000064,1.4467284665130695,28.71666666666667,1.1184875916900112,27.7,31.7,2.883333333333333,2.577885847599504,1194.48,1.1962025316455696,25.244973544973547,37.4,0.3999999999999986,953.34,0.9199999999999592,30.8,0.8000000000000007,0,1,0,0,0,0,5.0,1.4130765391252296,1.0081999999999995,1.4304184277549115,1.0162228116710872,1.4304184277549115,1.0162228116710872,1.0700656097823749,-0.9991745768283627,-0.18333333333333,0.3999999999999986,1.5093233680221712,1.411187943262408,1.3978383158691212,1.3845346341462776,1.3978383158691212,1.3845346341462776,1.7103669842029785,1.060105120069401,0.2533333333333303,0.9199999999999592,-1.2864351812048762,-0.8949248366013072,-1.3007314204744882,-0.9177622950819669,-1.3007314204744882,-0.9177622950819669,-0.46030191380139646,1.4467284665130695,1.2000000000000064,0.8000000000000007,False,False,False,False,False,False,0.0,False,False,False,False,False,False,0.0105,False,False,False,False,False,False,0.0,0,False,False,False,False,0,0.0105,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:25,2024-05-14 16:25:00,2024,5,14,16,135,37.8,954.18,32.5,1,-0.8660254037844384,-0.5000000000000004,37.8,0.0,37.9,-0.1000000000000014,954.26,-0.0800000000000409,954.2,-0.0200000000000954,31.6,0.8999999999999986,30.9,1.6000000000000014,37.9,0.1095445115015694,37.8,38.1,-0.1000000000000014,-0.9128709291708214,38.19583333333333,0.2176538269938124,37.8,38.5,-0.3958333333333357,-1.8186371395371268,954.1083333333332,0.1791554260035147,953.79,954.26,0.0716666666667151,0.4000250970088352,953.3695833333336,0.5372755682540247,952.57,954.26,0.8104166666664696,1.50838175891762,30.75,0.8167006795627801,29.7,31.7,1.75,2.1427678999077857,28.858333333333334,1.2569516841321946,27.7,31.7,3.6416666666666657,2.897220881788221,1228.5,1.163076923076923,25.242857142857144,37.3,0.5,953.3,0.8799999999999955,30.8,1.6999999999999993,1,0,0,0,0,0,5.0,1.4130765391252296,1.0081999999999995,1.4304184277549115,1.0162228116710872,1.4304184277549115,1.0162228116710872,1.0700656097823749,-0.9128709291708214,-0.1000000000000014,0.5,1.4680776534878281,1.3729184397162897,1.353649417500994,1.3424195121950384,1.353649417500994,1.3424195121950384,1.6533943157492756,0.4000250970088352,0.0716666666667151,0.8799999999999955,-1.229304527413361,-0.855248366013072,-1.2434196509285558,-0.8779557377049179,-1.2434196509285558,-0.8779557377049179,-0.0727871623160333,2.1427678999077857,1.75,1.6999999999999993,False,False,False,False,False,False,0.0,False,False,False,False,False,False,0.0077,False,False,False,False,False,False,0.0536,0,False,False,False,False,0,0.0536,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:30,2024-05-14 16:30:00,2024,5,14,16,135,37.3,954.19,33.0,1,-0.8660254037844384,-0.5000000000000004,37.8,-0.5,37.9,-0.6000000000000014,954.18,0.0100000000001045,954.26,-0.0699999999999363,32.5,0.5,31.7,1.3000000000000007,37.85,0.0547722557516195,37.8,37.9,-0.5500000000000043,-10.041580220725924,38.17916666666667,0.232152810742172,37.8,38.5,-0.87916666666667,-3.787017111083221,954.1733333333336,0.0882420912407962,954.04,954.26,0.0166666666665378,0.1888743391298104,953.4366666666666,0.533598665893151,952.74,954.26,0.753333333333444,1.411797632725516,31.166666666666668,0.9791152468759856,29.7,32.5,1.833333333333332,1.8724387544600676,29.045833333333334,1.4449249015174936,27.7,32.5,3.9541666666666657,2.7365897442240135,1230.9,1.13030303030303,25.58150134048258,37.0,0.2999999999999971,953.29,0.900000000000091,30.6,2.3999999999999986,0,0,0,0,0,0,5.0,1.3142350334237383,0.9371999999999997,1.3309282241891396,0.9446578249336866,1.3309282241891396,0.9446578249336866,0.603370328257349,-10.041580220725924,-0.5500000000000043,0.2999999999999971,1.4732333678046723,1.3777021276596022,1.359173029797065,1.3476839024389957,1.359173029797065,1.3476839024389957,1.6605158993060594,0.1888743391298104,0.0166666666665378,0.900000000000091,-1.1975652753069634,-0.8332058823529412,-1.2115797789585931,-0.8558409836065571,-1.2115797789585931,-0.8558409836065571,0.14249881073139103,1.8724387544600676,1.833333333333332,2.3999999999999986,False,False,True,False,False,True,0.25,False,False,False,False,False,False,0.008,False,False,False,False,False,False,0.031,1,True,False,True,False,1,0.25,NORMAL,True,"[""Temperature changed abruptly from recent rolling mean (z_roll=-10.04, dev=-0.55)"", ""Isolated anomaly: only Temperature is statistically unusual while other sensors remain normal""]"
CWPRS campus,18.446944,73.785,14-05-2024 16:35,2024-05-14 16:35:00,2024,5,14,16,135,37.4,954.14,33.4,1,-0.8660254037844384,-0.5000000000000004,37.3,0.1000000000000014,37.8,-0.3999999999999986,954.19,-0.0500000000000682,954.26,-0.1200000000000045,33.0,0.3999999999999986,31.6,1.7999999999999972,37.75,0.2258317958130093,37.3,37.9,-0.3500000000000014,-1.549826049693217,38.15,0.2919201796786458,37.3,38.5,-0.75,-2.5691954589286072,954.1983333333332,0.0594698803308753,954.1,954.26,-0.0583333333332802,-0.9808886953988876,953.4970833333332,0.5333770928711795,952.79,954.26,0.6429166666666788,1.2053698504482928,31.71666666666667,0.9152413160828604,30.6,33.0,1.68333333333333,1.8392234963100496,29.258333333333336,1.6319944231253554,27.7,33.0,4.141666666666662,2.537794619870791,1249.16,1.1197604790419162,25.511764705882353,36.8,0.6000000000000014,953.27,0.8700000000000045,30.7,2.6999999999999993,0,0,0,0,0,0,5.0,1.3340033345640367,0.9513999999999998,1.3508262649022942,0.9589708222811669,1.3508262649022942,0.9589708222811669,0.6967093845623555,-1.549826049693217,-0.3500000000000014,0.6000000000000014,1.4474547962206858,1.3537836879432579,1.331554968316962,1.3213619512194488,1.331554968316962,1.3213619512194488,1.6249079815224647,-0.9808886953988876,-0.0583333333332802,0.8700000000000045,-1.1721738736218454,-0.8155718954248368,-1.1861078813826231,-0.8381491803278687,-1.1861078813826231,-0.8381491803278687,0.31472758916932986,1.8392234963100496,1.68333333333333,2.6999999999999993,False,False,False,False,False,False,0.0042,False,False,False,False,False,False,0.0062,False,False,False,False,False,False,0.0283,0,False,False,False,False,0,0.0283,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:40,2024-05-14 16:40:00,2024,5,14,16,135,37.0,954.35,33.7,1,-0.8660254037844384,-0.5000000000000004,37.4,-0.3999999999999986,37.8,-0.7999999999999972,954.14,0.2100000000000363,954.18,0.1700000000000727,33.4,0.3000000000000042,32.5,1.2000000000000028,37.68333333333333,0.2639444385979759,37.3,37.9,-0.68333333333333,-2.588928703946446,38.125,0.3286996779130456,37.3,38.5,-1.125,-3.422577129198186,954.205,0.0472228758114976,954.14,954.26,0.1449999999999818,3.070545736748155,953.5533333333332,0.5267097762689755,952.82,954.26,0.7966666666667379,1.512534421346877,32.18333333333333,0.9453394452074568,30.9,33.4,1.5166666666666728,1.604361982730803,29.495833333333337,1.8013229840215763,27.7,33.4,4.204166666666669,2.3339327283109332,1246.9,1.0979228486646884,25.793243243243243,36.9,0.1000000000000014,953.3,1.0500000000000682,31.4,2.3000000000000043,0,0,0,0,0,0,5.0,1.254930130002844,0.8946000000000001,1.271234102049677,0.9017188328912467,1.271234102049677,0.9017188328912467,0.32335315934233616,-2.588928703946446,-0.68333333333333,0.1000000000000014,1.5557247968733,1.454241134751784,1.4475508265332564,1.4319141463414142,1.4475508265332564,1.4319141463414142,1.774461236213384,3.070545736748155,0.1449999999999818,1.0500000000000682,-1.1531303223580067,-0.8023464052287581,-1.1670039582006455,-0.8248803278688521,-1.1670039582006455,-0.8248803278688521,0.4438991729977863,1.604361982730803,1.5166666666666728,2.3000000000000043,False,False,False,False,False,False,0.0907,False,False,True,False,False,True,0.1446,False,False,False,False,False,False,0.0087,1,True,False,True,False,1,0.1446,NORMAL,True,"[""Pressure changed abruptly from recent rolling mean (z_roll=+3.07, dev=+0.14)"", ""Isolated anomaly: only Pressure is statistically unusual while other sensors remain normal""]"
CWPRS campus,18.446944,73.785,14-05-2024 16:45,2024-05-14 16:45:00,2024,5,14,16,135,36.9,954.4,33.8,1,-0.8660254037844384,-0.5000000000000004,37.0,-0.1000000000000014,37.3,-0.3999999999999986,954.35,0.0499999999999545,954.19,0.2099999999999227,33.7,0.0999999999999943,33.0,0.7999999999999972,37.53333333333333,0.3559026084012469,37.0,37.9,-0.6333333333333329,-1.7795130420042014,38.075,0.4002716468894953,37.0,38.5,-1.1749999999999972,-2.9355064470114325,954.23,0.0753657747251623,954.14,954.35,0.169999999999959,2.255665792860235,953.6154166666666,0.529240466164721,952.82,954.35,0.7845833333333303,1.4824704146661687,32.65,0.8734987120760604,31.6,33.7,1.1499999999999986,1.316544585700387,29.71666666666667,1.9774086394943684,27.7,33.7,4.083333333333329,2.064992157805811,1247.2199999999998,1.091715976331361,25.86449864498645,36.5,0.3999999999999986,953.35,1.0499999999999543,31.2,2.599999999999998,0,0,0,0,0,0,5.0,1.2351618288625454,0.8803999999999998,1.251336061336522,0.8874058355437664,1.251336061336522,0.8874058355437664,0.23001410303732964,-1.7795130420042014,-0.6333333333333329,0.3999999999999986,1.5815033684572277,1.478159574468074,1.4751688880132965,1.4582360975609012,1.4751688880132965,1.4582360975609012,1.8100691539968978,2.255665792860235,0.169999999999959,1.0499999999999543,-1.1467824719367277,-0.7979379084967322,-1.1606359838066533,-0.8204573770491802,-1.1606359838066533,-0.8204573770491802,0.48695636760726874,1.316544585700387,1.1499999999999986,2.599999999999998,False,False,False,False,False,False,0.0233,False,False,False,False,False,False,0.0785,False,False,False,False,False,False,0.0,0,False,False,False,False,0,0.0785,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:50,2024-05-14 16:50:00,2024,5,14,16,135,36.6,954.44,34.4,1,-0.8660254037844384,-0.5000000000000004,36.9,-0.2999999999999971,37.4,-0.7999999999999972,954.4,0.0400000000000773,954.14,0.3000000000000682,33.8,0.6000000000000014,33.4,1.0,37.36666666666667,0.3829708431027373,36.9,37.8,-0.7666666666666657,-2.001893043489466,38.0125,0.4599740068262732,36.9,38.5,-1.4124999999999943,-3.07082569675177,954.2533333333334,0.1030857248439506,954.14,954.4,0.1866666666666105,1.8107906497158863,953.68125,0.5242411700351678,952.85,954.4,0.7587500000000773,1.4473300522146666,33.0,0.8366600265332254,31.6,33.8,1.3999999999999986,1.6733200530698498,29.95,2.11619017802652,27.7,33.8,4.449999999999999,2.10283557981065,1259.04,1.0639534883720931,26.077595628415303,36.6,0.0,953.33,1.1100000000000136,31.8,2.599999999999998,0,0,0,0,0,0,5.0,1.1758569254416513,0.8378000000000002,1.1916419391970596,0.8444668435013265,1.1916419391970596,0.8444668435013265,-0.05000306587768324,-2.001893043489466,-0.7666666666666657,0.0,1.6021262257244284,1.4972943262411602,1.4972633371973916,1.4792936585365508,1.4972633371973916,1.4792936585365508,1.8385554882237896,1.8107906497158863,0.1866666666666105,1.1100000000000136,-1.1086953694090507,-0.7714869281045753,-1.122428137442698,-0.7939196721311473,-1.122428137442698,-0.7939196721311473,0.7452995352641786,1.6733200530698498,1.3999999999999986,2.599999999999998,False,False,False,False,False,False,0.0418,False,False,False,False,False,False,0.0428,False,False,False,False,False,False,0.0144,0,False,False,False,False,0,0.0428,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 16:55,2024-05-14 16:55:00,2024,5,14,16,135,36.4,954.57,34.7,1,-0.8660254037844384,-0.5000000000000004,36.6,-0.2000000000000028,37.0,-0.6000000000000014,954.44,0.1299999999999954,954.35,0.2200000000000272,34.4,0.3000000000000042,33.7,1.0,37.166666666666664,0.42268979957746,36.6,37.8,-0.7666666666666657,-1.8137808563941231,37.94166666666666,0.5380453081502506,36.6,38.5,-1.5416666666666643,-2.8653101203814413,954.2833333333332,0.1284782731306117,954.14,954.44,0.286666666666747,2.2312462619677347,953.7475,0.5150116081546217,952.89,954.44,0.8224999999999909,1.5970513809332472,33.46666666666666,0.6623191577066926,32.5,34.4,1.2333333333333414,1.8621435285124608,30.216666666666665,2.258253782226034,27.7,34.4,4.483333333333338,1.985309786092319,1263.0800000000002,1.0489913544668588,26.22445054945055,36.3,0.1000000000000014,953.53,1.0400000000000773,32.6,2.1000000000000014,0,0,0,0,0,0,5.0,1.1363203231610541,0.8093999999999999,1.1518458577707502,0.8158408488063659,1.1518458577707502,0.8158408488063659,-0.23668117848769624,-1.8137808563941231,-0.7666666666666657,0.1000000000000014,1.6691505118426992,1.5594822695035684,1.5690702970455588,1.547730731707277,1.5690702970455588,1.547730731707277,1.9311360744610062,2.2312462619677347,0.286666666666747,1.0400000000000773,-1.0896518181452117,-0.7582614379084966,-1.1033242142607202,-0.7806508196721308,-1.1033242142607202,-0.7806508196721308,0.874471119092635,1.8621435285124608,1.2333333333333414,2.1000000000000014,False,False,False,False,False,False,0.0261,False,False,False,False,False,False,0.0871,False,False,False,False,False,False,0.0302,0,False,False,False,False,0,0.0871,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 17:00,2024-05-14 17:00:00,2024,5,14,17,135,36.5,954.54,34.1,1,-0.9659258262890684,-0.2588190451025206,36.4,0.1000000000000014,36.9,-0.3999999999999986,954.57,-0.0300000000000864,954.4,0.1399999999999863,34.7,-0.6000000000000014,33.8,0.3000000000000042,36.93333333333333,0.3881580434138273,36.4,37.4,-0.43333333333333,-1.11638375317999,37.85833333333333,0.6135546229649372,36.4,38.5,-1.3583333333333272,-2.2138751506252636,954.3483333333334,0.1604265148491993,954.14,954.57,0.191666666666606,1.1947318487020206,953.8145833333334,0.5128266014950171,952.89,954.57,0.7254166666665469,1.414545705218444,33.833333333333336,0.6282250127664073,33.0,34.7,0.2666666666666657,0.424476359978714,30.4875,2.3917089578669564,27.7,34.7,3.6125000000000007,1.510426253210092,1244.65,1.0703812316715542,26.151780821917807,36.5,0.0,953.49,1.0499999999999543,33.0,1.1000000000000014,0,0,0,0,0,0,5.0,1.1560886243013526,0.8236000000000001,1.1717438984839048,0.8301538461538461,1.1717438984839048,0.8301538461538461,0.9240418862673206,-1.11638375317999,-0.43333333333333,0.0,1.653683368892284,1.54513120567374,1.552499460157472,1.531937560975525,1.552499460157472,1.531937560975525,1.4678398493109461,1.1947318487020206,0.191666666666606,1.0499999999999543,-1.127738920672889,-0.7847124183006536,-1.1415320606246755,-0.8071885245901637,-1.1415320606246755,-0.8071885245901637,-0.8462313796285619,0.424476359978714,0.2666666666666657,1.1000000000000014,False,False,False,False,False,False,0.0,False,False,False,False,False,False,0.0035,False,False,False,False,False,False,0.0,0,False,False,False,False,0,0.0035,NORMAL,False,[]
CWPRS campus,18.446944,73.785,14-05-2024 17:05,2024-05-14 17:05:00,2024,5,14,17,135,36.3,954.54,33.9,1,-0.9659258262890684,-0.2588190451025206,36.5,-0.2000000000000028,36.6,-0.3000000000000042,954.54,0.0,954.44,0.099999999999909,34.1,-0.2000000000000028,34.4,-0.5,36.8,0.374165738677655,36.4,37.4,-0.5,-1.33630620956119,37.77916666666666,0.6613419602634787,36.4,38.5,-1.4791666666666643,-2.236613969083958,954.4066666666668,0.1548762947215868,954.14,954.57,0.133333333333212,0.8609021385286789,953.8833333333332,0.4937317232116235,952.97,954.57,0.6566666666667516,1.3300070378205997,34.01666666666667,0.4792355023006708,33.4,34.7,-0.1166666666666742,-0.2434432885430887,30.75,2.4293495282575845,27.7,34.7,3.1499999999999986,1.296643386783165,1230.57,1.070796460176991,26.29586776859504,36.2,0.0999999999999943,953.67,0.8700000000000045,32.9,1.0,0,1,0,0,0,0,5.0,1.1165520220207557,0.7951999999999997,1.1319478170575954,0.8015278514588855,1.1319478170575954,0.8015278514588855,0.7208494296012042,-1.33630620956119,-0.5,0.0999999999999943,1.653683368892284,1.54513120567374,1.552499460157472,1.531937560975525,1.552499460157472,1.531937560975525,1.4678398493109461,0.8609021385286789,0.133333333333212,0.8700000000000045,-1.140434621515448,-0.793529411764706,-1.1542680094126607,-0.8160344262295081,-1.1542680094126607,-0.8160344262295081,-0.930155152814867,-0.2434432885430887,-0.1166666666666742,1.0,False,False,False,False,False,False,0.0,False,False,False,False,False,False,0.0035,False,False,False,False,False,False,0.0,0,False,False,False,False,0,0.0035,NORMAL,False,[]
